case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium,commercial_premium
402182,Antares Community Solar,2018,MN,Lyon,44.235004000000004,-95.632919,2.7,3240000,2,single,2,68,2,13.5,7,1000,0.09104095386763292,0.585721217408573,0.585721217408573,0.585721217408573,0.00207444518376453,9.002309288034757e-4,1.9570237582684257e-4,1.5656190066147e-4,1.4090571059532662e-4,3.9140475165368506e-5,1.519910831897862e-4,5.06636943965954e-5,0,0,0,0,0.036337039778298,0.4100048521860011,0.1171442434817146,0.06210169657790267,7.537919716035046e-5,5.7772025044800335e-5,4.585081352761931e-6,9.438904130798866e-6,0.4
402166,"CF Novel Solar (CSG) Gardens Two, LLC",2017,MN,Faribault,43.847012,-93.837547,1.8,2160000,2,dual,2,68,1,9,8,1000,0.107127802026768,0.6265614435120832,0.6265614435120832,0.6265614435120832,9.393714039688442e-4,7.045285529766332e-4,1.9570237582684257e-4,1.9570237582684257e-4,1.4090571059532662e-4,3.9140475165368506e-5,3.09624613810604e-5,4.038581919268747e-6,0,0,0,0,0.05659156687558907,0.4385930104584582,0.12531228870241665,0.06535893788570463,5.316049962871885e-5,6.180025980079257e-5,4.904782523872427e-6,2.0236735901932547e-6,0.4
400996,Northwest Ohio Wind,2021,OH,Paulding,41.018089,-84.594078,4,4800000,1,single,2,66,3,20,4,1500,0.07786837059930929,0.4339078289420315,0.4339078289420315,0.4339078289420315,4.305452268190536e-4,1.5656190066147e-4,3.9140475165368506e-5,3.9140475165368506e-5,0,3.1312380132294805e-4,1.6419244292553403e-5,0,0,0,0,0,0.03196957723293959,0,0.08678156578840632,0.04525186413638254,1.3764348881065226e-5,0,2.7173373764423287e-5,7.430014119487011e-7,0.4
403783,"Hunker Solar River, LLC",2021,PA,Westmoreland,40.215633,-79.645264,3.3,3960000,3,single,2,60,3,16.5,4,1500,0.0945055457040849,0.42479814042587327,0.42479814042587327,0.42479814042587327,0.00207444518376453,6.262476026458961e-4,1.1742142549610553e-4,3.9140475165368506e-5,2.7398332615757956e-4,8.219499784727387e-4,2.320589429715148e-4,0,0,0,0,0,0.03293356582636129,0.2973586982981113,0.08495962808517465,0.04399226534175962,6.831887701268732e-5,8.147132522160473e-5,6.983256447566119e-5,1.0208798594131145e-5,0.5
404897,Sesqui-C Solar (CSG),2023,OR,Yamhill,45.323456,-123.17543,2.5,3000000,2,single,2,70,4,12.5,2,1500,0.08746961426297604,0.47945174309678623,0.47945174309678623,0.47945174309678623,3.901816118047673e-4,1.1864456534502328e-4,1.1008258640259892e-5,3.6694195467532977e-6,0.00238756898508747,0,0,0,0,0,0,0,0.02952356200125283,0.33561622016775033,0,0.05620921961308672,1.1519551007866812e-5,8.013068781648116e-4,0,2.2925321233476378e-7,0.35
401889,Northfield Community Solar,2016,MN,Dakota,44.475655,-93.197685,4.5,5400000,4,single,2,73,3,22.5,9,1000,0.07111399215571841,0.5091601343439561,0.5091601343439561,0.5091601343439561,0.00121335473012642,6.262476026458961e-4,1.5656190066147e-4,0,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.02739539005124259,0.3564120940407693,0.10183202686879124,0.05311237379677974,3.324032610233357e-5,5.0220499375582976e-5,3.9857539186970615e-6,1.6444898225392369e-6,0.4
403724,"ISM Solar Dighton 2, LLC (CSG)",2017,MA,Bristol,41.817299,-71.170975,2,2400000,1,single,2,69,4,10,8,1000,0.11613855172995412,0.6142034461935914,0.6142034461935914,0.6142034461935914,3.1312380132294805e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00187874280793768,0,0,0,0,0,0,0.0411335870097498,0.42994241233551395,0.12284068923871828,0.06432004109263371,1.2879905126541092e-5,1.963284203131628e-5,2.307860614293505e-4,1.160291625776131e-6,0.5
401187,Stikeleather Farm,2015,NC,Alexander,35.902039,-81.10556,5,6000000,1,single,2,75,3,25,10,600,0.08987795039820651,0.6912834959008625,0.6912834959008625,0.6912834959008625,5.088261771497906e-4,1.9570237582684257e-4,0,0,1.1742142549610553e-4,0.00109593330463031,0,0,0,0,0,0,0.03193425066215646,0.4838984471306037,0.1382566991801725,0.07241428376278626,1.624898268456824e-5,5.682004545742734e-5,1.5152012121980626e-4,0,0.4
401177,Franklin Solar 2,2014,NC,Franklin,36.126762,-78.152893,2,2400000,3,single,2,75,2,10,11,600,0.0772391567037317,0.6384907567723213,0.6384907567723213,0.6384907567723213,5.871071274805276e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00183960233277231,0,0,0,0,0,0,0.02716077325550701,0.4469435297406249,0.12769815135446425,0.0668840658210329,1.594628356619066e-5,5.2480746378405206e-5,2.349138171223852e-4,0,0.4
401729,Westport MA 1 Community Solar,2016,MA,Bristol,41.616035,-71.04467,1.3,1560000,1,single,2,71,1,6.5,9,600,0.09110642677466284,0.6526174980524748,0.6526174980524748,0.6526174980524748,3.1312380132294805e-4,1.1742142549610553e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00187874280793768,0,0,0,0,0,0,0.03226778771614765,0.45683224863673233,0.13052349961049498,0.0683428016443861,1.0103812349962082e-5,2.0860736496256384e-5,2.452200861600751e-4,1.2328596046115083e-6,0.5
400456,Exeter Solar,2014,CA,Tulare,36.265953,-119.128349,3.5,4200000,2,single,2,63,3,17.5,11,600,0.15852710003941511,0.7933857044819806,0.7933857044819806,0.7933857044819806,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.00109593330463031,3.9140475165368506e-5,0,0,0,0,0,0,0.04991538229060983,0.5553699931373864,0.15867714089639617,0.08324193461242087,1.3675982466408426e-5,6.086484718715731e-4,6.210698692567073e-6,2.96069088859132e-6,0.8
402814,Sunderland Solar PV,2018,MA,Franklin,42.429245,-72.539879,1.1,1320000,1,fixed,1,40,1,5.5,7,1000,0.4317874560971246,0.617715499314432,0.617715499314432,0.617715499314432,7.828095033073702e-4,3.1312380132294805e-4,0,0,4.5663887692929925e-5,0.00109593330463031,0,0,0,0,0,0,0.1561111178231469,0.4324008495201024,0.12354309986288642,0.06468782704768156,1.2220526660389596e-4,1.974510383081345e-5,1.3539499769700652e-4,1.1669262447295843e-6,0.5
403022,Burritt Rd Community Solar Farm,2020,NY,Monroe,43.279331,-77.762589,2,2400000,4,single,2,71,4,10,5,1500,0.0727698194604405,0.41341938418811786,0.41341938418811786,0.41341938418811786,8.610904536381071e-4,3.914047516536851e-4,0,0,7.597856943865652e-5,6.653880778112646e-4,4.7248930992936286e-5,0,0,0,0,0,0.02638702561802149,0.2893935689316825,0.08268387683762357,0.04417959255191075,2.2721615859582483e-5,2.198770937217647e-5,5.5016865874969696e-5,2.087438519781273e-6,0.5
404586,Wilkinson DeFore,2019,GA,Wilkinson,32.861012,-83.310738,2.3,2760000,2,single,2,68,2,11.5,6,600,0.1101519515029589,0.70867376047101,0.70867376047101,0.70867376047101,4.696857019844221e-4,1.9570237582684257e-4,0,0,5.810855159166248e-4,0.00140905710595326,1.6907285518402736e-5,0,0,0,0,0,0.04029415369951402,0.496071632329707,0.14173475209420203,0.07382986627947394,1.892558786622444e-5,2.8826004040391e-4,1.9971235959885997e-4,1.2482626289725602e-6,0.4
405918,Orange Coast College PH2 Solar Project,2022,CA,Orange,33.672852,-117.912521,3.1,3720000,4,single,2,69,2,15.5,3,1000,0.07064497389648075,0.471071981262452,0.471071981262452,0.471071981262452,2.3484285099221105e-4,7.828095033073701e-5,3.9140475165368506e-5,0,7.828095033073702e-4,1.5656190066147e-4,0,0,0,0,0,0,0.02532118531309763,0.3297503868837164,0.0942143962524904,0.04942481675743778,5.946499349429951e-6,2.5813173657185514e-4,1.4750384946963157e-5,1.757907301474549e-6,0.8
405968,"BE Solar, LLC",2022,GA,Decatur,30.909929,-84.545158,3,3600000,3,single,2,67,1,15,3,600,0.09599739414015174,0.5958840400237261,0.5958840400237261,0.5958840400237261,5.088261771497906e-4,3.1312380132294805e-4,3.9140475165368506e-5,3.9140475165368506e-5,5.810855159166248e-4,0.00152647853144937,0,0,0,0,0,0,0.04149802181751873,0.4171188280166082,0.11917680800474524,0.0620793959745093,2.111527980068666e-5,2.4238170937656867e-4,1.8192083886590723e-4,1.04959407255101e-6,0.4
405043,NEDC Solar Site,2010,MA,Worcester,42.106251,-71.703468,1,1200000,4,single,2,71,4,5,15,600,0.12620825677107964,0.7170134566861238,0.7170134566861238,0.7170134566861238,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.04543801277235697,0.5019094196802867,0.14340269133722475,0.0750864152323345,7.825247806112593e-5,1.964497317626078e-5,2.1328828019940275e-4,1.3545099991175962e-6,0.5
400891,Mount Olive Farm,2014,NC,Wayne,35.200718,-78.084679,5,6000000,3,single,2,71,3,25,11,600,0.10153440005347068,0.6767197390744245,0.6767197390744245,0.6767197390744245,0.00129163568045716,5.088261771497906e-4,0,0,1.1742142549610553e-4,0.00227014755959137,3.091667954861648e-5,0,0,0,0,0,0.03659621950003976,0.4737038173520971,0.1353439478148849,0.07110649534274686,4.726898287609347e-5,5.562297749643005e-5,3.0725073283742314e-4,2.198376730336895e-6,0.4
400405,Slayton Solar,2013,MN,Murray,43.977684000000004,-95.767387,1.7,2040000,3,single,3,68,2,8.5,12,600,0.20763007540372755,0.7792220127204654,0.7792220127204654,0.7792220127204654,9.785118791342127e-4,3.522642764883166e-4,7.828095033073701e-5,7.828095033073701e-5,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.10042231018354672,0.5454554089043258,0.1558444025440931,0.08128352559183365,9.82644234447011e-5,7.685778198972846e-5,6.099823967438768e-6,2.516738022053584e-6,0.4
400281,"RE Kammerer 1, LLC",2012,CA,Sacramento,38.364422,-121.385345,5,6000000,1,dual,3,66,2,25,13,600,0.2874265024092171,0.9128541212152989,0.9128541212152989,0.9128541212152989,0,0,0,0,2.7398332615757956e-4,3.9140475165368506e-5,1.8843392564397295e-5,0,0,0,0,0,0.09303376686158814,0.6389978848507091,0.18257082424305976,0.0940422315676001,1.6762931373280034e-5,1.750747658990553e-4,7.145908812206339e-6,1.7720746870602445e-6,0.8
401966,Sullivan County-Adult Care Solar,2017,NY,Sullivan,41.798061,-74.708183,2,2400000,2,single,2,74,3,10,8,1000,0.0803611581324026,0.5963447052027425,0.5963447052027425,0.5963447052027425,9.002309288034757e-4,3.1312380132294805e-4,0,0,7.597856943865652e-5,0.00101765235429958,0,0,0,0,0,0,0.02759091270055082,0.4174412936419198,0.11926894104054853,0.06347893430074898,2.483819296695248e-5,3.17165923155352e-5,1.2137431864473214e-4,1.982219352322998e-6,0.5
403815,"Platteville Solar (CSG), LLC",2020,CO,Weld,40.228275,-104.775108,1.3,1560000,1,single,2,62,3,6.5,5,1500,0.09259713055799317,0.4471225123840805,0.4471225123840805,0.4471225123840805,0.01189870445027202,0.0058319307996399,0.00129163568045716,5.479666523151591e-4,3.9140475165368506e-5,3.9140475165368506e-5,3.287851389117212e-4,4.109814236396515e-5,0,0,0,0,0.03749105411722915,0.31298575866885636,0.0894245024768161,0.04642681271197443,4.4609497247006386e-4,1.2250411314292394e-5,3.500117518369255e-6,1.5264446066734976e-5,0.35
403812,Bluestone,2019,NY,Ulster,41.987064,-74.028168,2,2400000,1,single,3,71,4,10,6,1000,0.20984862126129936,0.6954444609555718,0.6954444609555718,0.6954444609555718,8.610904536381071e-4,1.9570237582684257e-4,0,0,1.9570237582684257e-4,0.00113507377979568,3.122641194528702e-5,2.153545651399105e-6,0,0,0,0,0.07008264711112905,0.4868111226689002,0.13908889219111437,0.07402777766226658,6.034749839308149e-5,9.527009328523624e-5,1.5787615458696296e-4,2.3116218806760528e-6,0.5
401301,Millbrook School,2015,NY,Dutchess,41.847527,-73.625008,1.4,1680000,1,single,2,69,2,7,10,1000,0.08415663773677101,0.5611699161095175,0.5611699161095175,0.5611699161095175,9.002309288034757e-4,4.696857019844221e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00121335473012642,0,0,0,0,0,0,0.03132969112596777,0.3928189412766622,0.1122339832219035,0.05973469358491598,2.8203956941455975e-5,4.612536004657664e-5,1.361796344232263e-4,1.8653001493080805e-6,0.5
402090,Everett PV1,2019,NC,Martin,35.820053,-77.308022,10,12000000,2,single,2,68,2,50,6,1000,0.09013955828478504,0.5799219974342306,0.5799219974342306,0.5799219974342306,0.00109593330463031,3.1312380132294805e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00254413088574895,0,0,0,0,0,0,0.03088197468321445,0.40594539820396136,0.11598439948684612,0.06074879023078349,3.384458456808504e-5,4.766668733069334e-5,2.950794929995302e-4,0,0.4
400869,Chatham Landfill,2014,MA,Barnstable,41.687145,-70.010468,1.5,1800000,1,single,2,63,3,7.5,11,600,0.1481561682611356,0.7414819668055893,0.7414819668055893,0.7414819668055893,2.7398332615757956e-4,1.1742142549610553e-4,0,0,3.9140475165368506e-5,0.00191788328310305,6.642311524410495e-5,1.6605778811026237e-5,0,0,0,0,0.05207836517112351,0.5190373767639125,0.14829639336111786,0.07797910806264403,1.4268603710433466e-5,2.0315369555125933e-5,2.844151737717631e-4,5.1796152814775176e-6,0.5
403229,Podunk Road (CSG),2019,NY,Tompkins,42.467602,-76.654427,2.2,2640000,1,fixed,1,34,3,11,6,1000,0.628085966255006,0.6743920126146857,0.6743920126146857,0.6743920126146857,5.871071274805276e-4,1.5656190066147e-4,0,0,7.597856943865652e-5,6.262476026458961e-4,6.097932800780535e-5,6.097932800780535e-5,0,0,0,0,0.21218909056481192,0.47207440883028,0.13487840252293715,0.07932933731541406,1.2457772744421225e-4,3.586753825152415e-5,8.446727622869757e-5,4.837449680798467e-6,0.5
403707,"Goodhue Community Solar Two, LLC",2020,MN,Goodhue,44.292278,-92.722755,1,1200000,4,single,2,66,2,5,5,1000,0.081453606354664,0.48782132229880215,0.48782132229880215,0.48782132229880215,0.00136991663078789,7.436690281420016e-4,1.5656190066147e-4,1.5656190066147e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03624000834993318,0.3414749256091615,0.09756426445976044,0.05088644351419437,4.964579013846575e-5,4.8115767043445195e-5,3.818711670114698e-6,1.5755695421277546e-6,0.4
404055,Bo Biggs Solar,2018,NC,Robeson,34.586918,-78.959969,4.9,5880000,2,single,2,60,3,24.5,7,1000,0.1409053719389369,0.6333632542908979,0.6333632542908979,0.6333632542908979,0.00164389995694547,6.653880778112646e-4,1.9570237582684257e-4,7.828095033073701e-5,7.828095033073701e-5,0.00219186660926063,0,0,0,0,0,0,0.0623601993882375,0.4433542780036285,0.12667265085817958,0.06634694259751328,1.02513929089435e-4,3.470619421532181e-5,2.7764955372257456e-4,0,0.4
406391,"Mayhill Solar, LLC Community Solar",2023,NJ,Bergen,40.901619,-74.093155,1.2,1440000,4,single,2,72,2,6,2,1000,0.0618833184408681,0.45944670599813087,0.45944670599813087,0.45944670599813087,5.088261771497906e-4,3.9140475165368506e-5,0,0,3.805323974410827e-4,0.00129163568045716,0,0,0,0,0,0,0.01867596302957838,0.3216126941986916,0.09188934119962618,0.04996979611499246,9.502818872931189e-6,1.223840495709139e-4,1.1868755174713936e-4,9.622900191610013e-7,0.5
403478,"USS Water Town Solar, LLC (CSG)",2021,MN,Le Sueur,44.202263,-93.583328,1,1200000,2,fixed,1,40,3,5,4,1500,0.4013669011770604,0.5342517701741121,0.5342517701741121,0.5342517701741121,9.002309288034757e-4,5.088261771497906e-4,3.9140475165368506e-5,0,1.4090571059532662e-4,3.9140475165368506e-5,3.09624613810604e-5,4.038581919268747e-6,0,0,0,0,0.15355905551917634,0.3739762391218784,0.10685035403482242,0.05572977498648805,1.382386111762126e-4,5.269538771923607e-5,4.182173628510799e-6,1.7255310057943218e-6,0.4
404173,EMWD-Moreno Valley RWRF,2021,CA,Riverside,33.863781,-117.214035,2.4,2880000,3,single,2,70,3,12,4,1500,0.06283037106626202,0.4040298147620696,0.4040298147620696,0.4040298147620696,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.00375748561587537,1.9570237582684257e-4,0,0,0,0,0,0,0.02344367443483961,0.2828208703334487,0.08080596295241393,0.0423907605492488,9.175965570018244e-6,0.00106269535214728,1.5813918930763225e-5,1.5077249117644852e-6,0.8
404191,Town of Ware-Canadian Tree,2021,MA,Hampshire,42.268234,-72.29203,1.4,1680000,4,single,2,63,2,7,4,1500,0.07094622335442899,0.3816139133294554,0.3816139133294554,0.3816139133294554,7.045285529766332e-4,1.9570237582684257e-4,3.9140475165368506e-5,3.9140475165368506e-5,4.5663887692929925e-5,0.00121335473012642,1.803934832854163e-5,2.254918541067704e-6,0,0,0,0,0.02556712050775479,0.26712973933061873,0.07632278266589108,0.03996301671536834,1.8012766415107688e-5,1.219818241623502e-5,9.260660936406996e-5,7.209067787878611e-7,0.5
401044,Facile Solar,2015,NC,Alamance,36.099342,-79.494194,2,2400000,3,single,2,68,4,10,10,1000,0.1172388435299374,0.5982125514462094,0.5982125514462094,0.5982125514462094,8.219499784727387e-4,3.1312380132294805e-4,3.9140475165368506e-5,0,1.1742142549610553e-4,0.00152647853144937,0,0,0,0,0,0,0.04185280312362288,0.4187487860123466,0.11964251028924187,0.06266478761283578,3.44009106264856e-5,4.917007937833339e-5,1.8263172340523832e-4,0,0.4
405732,Buffalo NY GigaFactory,2022,NY,Erie,42.858116,-78.840096,2,2400000,1,single,3,71,3,10,3,1500,0.12572622454113924,0.48880800066316055,0.48880800066316055,0.48880800066316055,0.00117421425496105,3.522642764883166e-4,3.9140475165368506e-5,0,7.597856943865652e-5,5.871071274805276e-4,0,0,0,0,0,0,0.04248420079719592,0.34216560046421235,0.09776160013263212,0.05203200546440356,4.9885554186695274e-5,2.599725283438976e-5,5.7396532231769606e-5,1.624772836970891e-6,0.5
405805,Mount Laurel Solar,2020,NJ,Burlington,39.975498,-74.888725,2.5,3000000,2,single,2,75,3,12.5,5,1000,0.07487783842499086,0.5759122641604044,0.5759122641604044,0.5759122641604044,7.045285529766332e-4,1.9570237582684257e-4,0,0,3.1312380132294805e-4,0.001487338056284,0,0,0,0,0,0,0.02487477836246235,0.40313858491228305,0.1151824528320809,0.06263668461328824,1.7524991605320066e-5,1.2623228616768817e-4,1.7131524551329108e-4,1.206221780413038e-6,0.5
405729,71 Charlotte Furnace Rd Hybrid(CSG),2021,MA,Plymouth,41.801319,-70.743317,1,1200000,3,single,2,65,4,5,4,1000,0.12483305068866984,0.5720816742576686,0.5720816742576686,0.5720816742576686,7.436690281420016e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00176132138244158,2.7243502424671715e-5,0,0,0,0,0,0.0419431218606971,0.400457171980368,0.11441633485153374,0.05951937738976785,3.119180067138616e-5,1.8286431327139848e-5,2.0152393707460249e-4,1.6215163022330913e-6,0.5
401848,"North Nash Farm, LLC",2015,NC,Nash,36.070702,-78.037857,5,6000000,4,single,2,75,3,25,10,1000,0.06619404172241719,0.509122074623914,0.509122074623914,0.509122074623914,0.00101765235429958,2.3484285099221105e-4,7.828095033073701e-5,7.828095033073701e-5,1.1742142549610553e-4,0.00187874280793768,0,0,0,0,0,0,0.02378479262866071,0.3563854522367398,0.1018244149247828,0.05333225890728017,2.4204650215083897e-5,4.184728782771221e-5,1.913018872123987e-4,0,0.4
401945,Suwannee Solar Facility,2017,FL,Suwannee,30.376539,-83.170151,8.8,10560000,2,single,2,71,3,44,8,1000,0.09083066376003988,0.6053800785475749,0.6053800785475749,0.6053800785475749,6.262476026458961e-4,2.7398332615757956e-4,3.9140475165368506e-5,0,3.9140475165368506e-5,0.0016047594817801,6.263505684131408e-5,7.82938210516426e-6,0,0,0,0,0.03416869480045206,0.4237660549833024,0.12107601570951498,0.06400038870151312,2.1398063204322395e-5,1.6586404751000135e-5,1.9429788422600157e-4,4.00866798418547e-6,0.4
400484,Mt. Olive Farm 2,2013,NC,Wayne,35.219608,-78.069862,5,6000000,1,single,2,66,3,25,12,600,0.1323898866395109,0.7377194083234279,0.7377194083234279,0.7377194083234279,0.00129163568045716,5.088261771497906e-4,0,0,1.1742142549610553e-4,0.00227014755959137,3.091667954861648e-5,0,0,0,0,0,0.04771751592064792,0.5164035858263994,0.14754388166468557,0.07751605080110527,6.163364614589148e-5,6.0636845179036295e-5,3.3494638289372435e-4,2.3965389024920475e-6,0.4
406594,Howell (Lowes),2023,NJ,Monmouth,40.130676,-74.219597,1,1200000,1,single,3,63,4,5,2,1500,0.2175728987881279,0.5414350276279073,0.5414350276279073,0.5414350276279073,6.653880778112646e-4,1.5656190066147e-4,3.9140475165368506e-5,0,1.5656190066147e-4,0.00144819758111863,5.5401662049861494e-5,0,0,0,0,0,0.07393281874983325,0.3790045193395351,0.10828700552558146,0.05522637281804656,4.919401615512017e-5,5.933766790708601e-5,1.5682097946872732e-4,3.0596328431050725e-06,0.5
401521,"BJ's Wholesale Club, Inc-Uxbridge",2017,MA,Worcester,42.022869,-71.599892,1,1200000,1,single,2,72,2,5,8,600,0.08919409385622439,0.6622129137416622,0.6622129137416622,0.6622129137416622,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.03211202245831686,0.4635490396191635,0.13244258274833243,0.0693476438269793,5.53027119717383e-5,1.8143529673144292e-5,1.9698689359413804e-4,1.2509863027585195e-6,0.5
404380,"USS Danube Solar, LLC",2021,MN,Renville,44.794498,-95.099564,1,1200000,2,single,2,67,2,5,4,1500,0.07163998433739026,0.444690438491241,0.444690438491241,0.444690438491241,0.00168304043211084,9.393714039688442e-4,1.9570237582684257e-4,1.5656190066147e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.02979577175912836,0.31128330694386874,0.08893808769824822,0.04638730175415793,5.014748857655954e-5,4.386159556138899e-5,3.4810790128086506e-6,1.43626503913471e-6,0.4
403308,Turquoise Liberty Solar,2019,NV,Washoe,39.580517,-119.5177,10,12000000,3,single,2,64,4,50,6,600,0.16209807921344802,0.7167281681695087,0.7167281681695087,0.7167281681695087,4.305452268190536e-4,1.9570237582684257e-4,3.9140475165368506e-5,3.9140475165368506e-5,3.9140475165368506e-5,3.9140475165368506e-5,1.6611797396478298e-4,0,0,0,0,0,0.06673999904486548,0.501709717718656,0.14334563363390174,0.07487622098808398,2.8734588026675027e-5,1.96371567465911e-5,5.610616213311743e-6,1.2438286128679872e-5,0.4
400446,Millbury Solar,2014,MA,Worcester,42.164543,-71.796249,3,3600000,2,fixed,1,35,2,15,11,600,0.7421592828685022,0.8876798516381079,0.8876798516381079,0.8876798516381079,0.00172218090727621,6.262476026458961e-4,1.1742142549610553e-4,0,3.9140475165368506e-5,0.001487338056284,0,0,0,0,0,0,0.2671952203196081,0.6213758961466755,0.17753597032762158,0.09295878244953722,4.601585069498906e-4,2.4320947831487553e-5,2.6405600502757914e-4,1.6769158568043242e-6,0.5
404320,Swan Garden,2021,MN,Pope,45.721939,-95.265068,1,1200000,1,single,2,71,3,5,4,1000,0.08157615191563174,0.5436993985286757,0.5436993985286757,0.5436993985286757,0.001487338056284,3.914047516536851e-4,2.3484285099221105e-4,1.1742142549610553e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.04837847824100263,0.38058957897007295,0.10873987970573512,0.0567152919875533,7.195515179295079e-5,5.362724506995431e-5,4.256130561107485e-6,1.756045037880183e-6,0.4
401324,Laurinburg Solar,2015,NC,Scotland,34.757256,-79.425285,5,6000000,1,single,2,63,2,25,10,1000,0.1075129993525264,0.5783036006263115,0.5783036006263115,0.5783036006263115,5.479666523151591e-4,1.9570237582684257e-4,7.828095033073701e-5,3.9140475165368506e-5,1.1742142549610553e-4,0.00183960233277231,0,0,0,0,0,0,0.05942641560465065,0.404812520438418,0.1156607201252623,0.06057925769256382,3.256369401796975e-5,4.7533663208550395e-5,2.127697305525589e-4,0,0.4
405745,Eikmeier CSG,2023,MN,Stearns,45.480251,-94.345306,1,1200000,1,single,2,71,3,5,2,1000,0.07996877944871261,0.5329863724425797,0.5329863724425797,0.5329863724425797,0.00250499041058358,0.00105679282946494,1.9570237582684257e-4,1.5656190066147e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.03377495105879825,0.3730904607098058,0.10659727448851596,0.05559777667635848,8.460592852021951e-5,5.257057648265297e-5,4.172267974813728e-6,1.72144401321457e-6,0.4
400266,North Palm Springs 1A,2012,CA,Riverside,33.923347,-116.594551,2.4,2880000,3,dual,2,68,4,12,13,600,0.17713062840510227,0.8216464314687564,0.8216464314687564,0.8216464314687564,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.00375748561587537,1.9570237582684257e-4,0,0,0,0,0,0,0.0660921257394513,0.5751525020281294,0.1643292862937513,0.08620704675729957,2.586877206131406e-5,0.00216112725330542,3.215963174561652e-5,3.0661519227668027e-6,0.8
404382,276 Federal Rd,2021,MA,Plymouth,41.804909,-70.7211,5,6000000,3,single,2,63,4,25,4,1500,0.1054244041755404,0.44974455265634294,0.44974455265634294,0.44974455265634294,7.436690281420016e-4,1.9570237582684257e-4,3.9140475165368506e-5,0,4.5663887692929925e-5,0.00176132138244158,2.7243502424671715e-5,0,0,0,0,0,0.03542193839717971,0.31482118685944005,0.08994891053126859,0.04679142325836593,2.6342198502736488e-5,1.4375959320104376e-5,1.5842893944604825e-4,1.2747622529931327e-6,0.5
405265,Baltimore City G,2015,MD,Harford,39.435555,-76.218376,2,2400000,1,single,2,64,1,10,10,600,0.1224536560746364,0.6826821106426958,0.6826821106426958,0.6826821106426958,8.610904536381071e-4,4.696857019844221e-4,7.828095033073701e-5,3.9140475165368506e-5,3.9140475165368506e-5,0.00113507377979568,0,0,0,0,0,0,0.05024286787008647,0.477877477449887,0.13653642212853917,0.07160783960701599,4.326365388633223e-5,1.870435153821625e-5,1.549789127452204e-4,2.166094638504953e-6,0.4
402552,Libra Community Solar,2018,MN,Pope,45.671188,-95.388542,1,1200000,2,single,3,62,4,5,7,600,0.4001722272614522,0.9608080815583724,0.9608080815583724,0.9608080815583724,0.001487338056284,3.914047516536851e-4,2.3484285099221105e-4,1.1742142549610553e-4,1.4090571059532662e-4,3.9140475165368506e-5,0,0,0,0,0,0,0.23732087055594475,0.6725656570908606,0.19216161631167447,0.1002254389779502,3.5297636232830637e-4,9.476834183440048e-5,7.521296970984166e-6,3.1032262837546085e-6,0.4
400849,Chicopee Solar,2013,MA,Hampden,42.184551,-72.582535,3,3600000,1,fixed,1,30,3,15,12,600,0.9592662623564264,0.8925346962794576,0.8925346962794576,0.8925346962794576,7.436690281420016e-4,2.7398332615757956e-4,3.9140475165368506e-5,3.9140475165368506e-5,7.828095033073701e-5,0.00125249520529179,2.0256446614134947e-5,0,0,0,0,0,0.35187594470209,0.6247742873956202,0.17850693925589153,0.0937833057907233,2.6167924182315196e-4,4.890792495953816e-5,2.235790855293173e-4,1.8997165270468792e-6,0.5
