case_id,p_name,p_year,p_state,p_county,ylat,xlong,p_cap_ac,tiv,inverter_oem,racking_type,racking_oem,max_title_angle,module_oem,acrage,age,voltage,hail_claim_severity_multiple,storm_claim_severity_multiple,hurricane_claim_severity_multiple,fire_claim_severity_multiple,HAIL_1.0,HAIL_1.5,HAIL_2.0,HAIL_2.5,FIRE,HURRICANE,GUST_34,GUST_40,GUST_45,GUST_50,GUST_60,GUST_64,hail_expected_claim,fire_expected_claim,hurricane_expected_claim,storm_expected_claim,hail_technical_premium,fire_technical_premium,hurricane_technical_premium,storm_technical_premium
400831,"RE Kansas Solar, LLC",2014,CA,Kings,36.244427,-119.827988,20,400000000,1,fixed,1,73,2,100,11,600,0.36848836461585116,0.5503027487247631,0.5503027487247631,0.5503027487247631,2.7398332615757956e-4,1.1742142549610553e-4,7.828095033073701e-5,3.9140475165368506e-5,0.0018530568711104152,7.828095033073701e-5,0,0,0,0,0,0,0.2980686217492159,0.3852119241073342,0.11006054974495263,0.05773769954210537,8.166583241005564e-5,7.138196028007594e-4,8.615644427958248e-6,2.0535741001029956e-6
400830,"RE Adams East, LLC",2014,CA,Fresno,36.613281,-120.383492,19,380000000,1,single,1,43,3,95,11,300,0.596224679445019,0.8494857058788522,0.8494857058788522,0.8494857058788522,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.4067538958442035,0.5946399941151965,0.16989714117577046,0.08912794014750189,1.273643260696555e-4,3.025683949860094e-4,1.3299709669714701e-5,3.1700402152143963e-6
400692,Lost Hills/Blackwell,2015,CA,Kern,35.623013,-119.854256,32,640000000,3,single,1,61,3,160,10,1000,0.2328119285578703,0.5244155872685445,0.5244155872685445,0.5244155872685445,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.1646755884476439,0.36709091108798114,0.10488311745370892,0.05649328435890075,9.023673091968432e-5,3.8793904259953383e-4,1.2315525161889966e-5,1.3829979936338635e-5
401052,Atwell Island West Solar,2015,CA,Tulare,35.81509,-119.459679,20,400000000,2,fixed,2,66,2,100,10,600,0.2957477659826679,0.5544101969338667,0.5544101969338667,0.5544101969338667,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.0010959333046303183,3.9140475165368506e-5,0,0,0,0,0,0,0.20527228260117286,0.3880871378537067,0.11088203938677335,0.058168652524134896,5.624118275502799e-5,4.2531761947253466e-4,4.339975708903415e-6,2.068901934243887e-6
401159,Vega Solar,2015,CA,Merced,36.927662,-120.807159,20,400000000,1,single,2,60,1,100,10,1000,0.13181453408641128,0.4666460967322496,0.4666460967322496,0.4666460967322496,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.09375102216431225,0.3266522677125747,0.09332921934644993,0.048960453474126815,1.4677838219000703e-5,5.1141299888461344e-5,3.6529499920329533e-6,1.7413911531137925e-6
401216,Coronal Lost Hills,2015,CA,Kern,35.727085,-119.905586,20,400000000,1,single,2,75,3,100,10,600,0.11730429761903868,0.5659712838084175,0.5659712838084175,0.5659712838084175,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.0829732151505762,0.39617989866589226,0.11319425676168351,0.060969920519902306,4.546655493788668e-5,4.186800760882653e-4,1.329143098692906e-5,1.4925894061203728e-5
401046,"Shafter Solar, LLC",2015,CA,Kern,35.450699,-119.127029,20,400000000,1,dual,3,42,2,100,10,1000,0.3758627521956982,0.6694910249332072,0.6694910249332072,0.6694910249332072,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.26586017424786784,0.468643717453245,0.13389820498664146,0.07212170607719884,1.45682509666529e-4,4.952593201783872e-4,1.5722518100901184e-5,1.765593484856437e-5
401011,"Catalina Solar 2, LLC",2015,CA,Kern,34.92268,-118.361946,18.4,368000000,2,single,2,61,3,92,10,600,0.1922619847974749,0.6496135032139572,0.6496135032139572,0.6496135032139572,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.13599327009898537,0.45472945224976996,0.12992270064279143,0.06998037673059271,7.451977695353224e-5,4.805548244840811e-4,1.5255708713780355e-5,1.7131721355992133e-5
400876,"Cottonwood Solar, LLC (Goose Lake)",2015,CA,Kern,35.590714,-119.576134,12,240000000,1,single,2,60,3,60,10,600,0.18524133808408796,0.6101662548386392,0.6101662548386392,0.6101662548386392,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.13102733413525905,0.4271163783870474,0.12203325096772784,0.06573087562165286,7.179860964787768e-5,4.5137352602646986e-4,1.4329318286554601e-5,1.6091411596291865e-5
401213,Kettleman Solar-Centaurus,2015,CA,Kings,36.058914,-119.945549,20,400000000,2,fixed,2,52,3,100,10,600,0.5057988163170671,0.6178095708598705,0.6178095708598705,0.6178095708598705,2.7398332615757956e-4,1.1742142549610553e-4,7.828095033073701e-5,3.9140475165368506e-5,0.0018530568711104152,7.828095033073701e-5,0,0,0,0,0,0,0.40913844381269154,0.43246669960190937,0.12356191417197411,0.06482050736472926,1.1209711169473721e-4,8.01385389223762e-4,9.672544066067096e-6,2.305490453125344e-6
401227,"Imperial Valley Solar Co (IVSC) 2, LLC",2015,CA,Imperial,33.25264,-115.497803,20,400000000,2,single,2,60,3,100,10,1000,0.16219778419332906,0.5342631161487527,0.5342631161487527,0.5342631161487527,2.7398332615757956e-4,0.00015656190066147403,0,0,1.1742142549610553e-4,1.9570237582684254e-4,0,0,0,0,0,0,0.1271007959970225,0.37398418130412686,0.10685262322975053,0.0560548231825278,3.48234988445402e-5,4.391375568172455e-5,2.0911312229392643e-5,1.9937187311999815e-6
400693,North Star Solar,2015,CA,Fresno,36.72736,-120.414696,62.5,1250000000,1,single,2,69,3,312.5,10,1000,0.11524092821375631,0.4772864904929225,0.4772864904929225,0.4772864904929225,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.07861918187499337,0.33410054334504574,0.0954572980985845,0.05007684233350847,2.461753708559814e-5,1.6999910225392754e-4,7.472488011161649e-6,1.7810980909629151e-6
401198,"AP North Lake I, LP",2015,CA,Riverside,33.741196,-117.011101,20,400000000,2,single,1,71,4,100,10,1000,0.24381078084976182,0.6037826571253264,0.6037826571253264,0.6037826571253264,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.003757485615875377,1.9570237582684254e-4,0,0,0,0,0,0,0.18286781751129957,0.42264785998772847,0.12075653142506529,0.06334880522879606,7.157533269846161e-5,0.0015880932544844,2.3632340096494048e-5,2.2531459812571036e-6
401458,Tequesquite Landfill Solar PV Project,2015,CA,Riverside,33.974419,-117.408104,7.5,150000000,1,single,1,75,3,37.5,10,1000,0.15998744504015255,0.5146063216238472,0.5146063216238472,0.5146063216238472,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.003757485615875377,1.9570237582684254e-4,0,0,0,0,0,0,0.11999696978834506,0.36022442513669306,0.10292126432476945,0.053992434617560744,4.696738415920195e-5,0.0013535380959381006,2.014193595145983e-5,1.920365137708153e-6
401417,"Columbia Solar Energy, LLC",2015,CA,Contra Costa,38.019463,-121.864372,19.2,384000000,1,fixed,1,50,2,96,10,1000,0.613708200194489,0.5104566431662869,0.5104566431662869,0.5104566431662869,0,0,0,0,0.0018530568711104152,3.9140475165368506e-5,0,0,0,0,0,0,0.4309875150084973,0.35731965021640083,0.10209132863325739,0.05355705084284004,7.765582734682157e-5,6.621336330162717e-4,3.9959031129694855e-6,1.9048797122329053e-6
401197,"Maricopa West Solar PV, LLC",2015,CA,Kern,35.112312,-119.326744,20,400000000,1,single,2,66,2,100,10,1000,0.11309175123884219,0.4664051601834011,0.4664051601834011,0.4664051601834011,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.07999354156460951,0.3264836121283808,0.09328103203668023,0.05024404304597218,4.383379317799261e-5,3.4502554023508865e-4,1.095319175349488e-5,1.2300118768662983e-5
401353,UC Davis South Campus,2015,CA,Solano,38.520096,-121.740349,13,260000000,1,fixed,2,46,3,65,10,600,0.5674970723276498,0.5950211045055058,0.5950211045055058,0.5950211045055058,0,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.3933751376190704e-5,0,0,0,0,0,0.3985349273475254,0.41651477315385405,0.11900422090110117,0.0631441156270079,7.180848268694589e-5,1.630258613463752e-5,4.657881752753578e-6,1.5112755642862454e-6
401013,Quinto Solar PV Project,2015,CA,Merced,37.120708,-121.038841,105.1,2102000000,1,fixed,2,64,4,525.5,10,1000,0.3384139319125795,0.4781730722571162,0.4781730722571162,0.4781730722571162,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.2406916069714272,0.3347211505799813,0.09563461445142324,0.05016986238772253,3.7683135460711135e-5,5.2404579526397325e-5,3.743184251885523e-6,1.784406563168062e-6
401438,Morelos del Sol,2015,CA,Kern,35.728104,-119.896812,15,300000000,3,dual,1,62,3,75,10,1000,0.18066205656090736,0.5692292829078563,0.5692292829078563,0.5692292829078563,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.12778825663537166,0.39846049803549943,0.11384585658157127,0.06132089229502497,7.002370319367503e-5,4.210901971489484e-4,1.3367942766633286e-5,1.5011814585443932e-5
400981,Lancaster Little Rock,2014,CA,Los Angeles,34.603161,-117.93663,5,100000000,3,fixed,1,55,2,25,11,600,0.6056980390435412,0.572149909990872,0.572149909990872,0.572149909990872,5.088261771497906e-4,0.00015656190066147403,0,0,6.262476026458961e-4,0.00015656190066147403,1.7479417985322284e-5,0,0,0,0,0,0.4347289921704294,0.4005049369936104,0.1144299819981744,0.0588017367522789,2.2120149118226082e-4,2.5081525664009415e-4,1.7915375474292443e-5,1.0278201349559702e-6
400651,Monterey Regional Water Pollution Control Agency,2010,CA,Monterey,36.708225,-121.76899,1,20000000,4,single,1,43,4,5,15,300,0.6499252328875049,0.7893205793513391,0.7893205793513391,0.7893205793513391,3.9140475165368506e-5,0,0,0,0.00015656190066147403,7.828095033073701e-5,2.062919030428056e-5,0,0,0,0,0,0.4245293844090431,0.5525244055459374,0.15786411587026783,0.0793247644131153,1.661628182743133e-5,8.650427109412304e-5,1.2357753013446149e-5,1.6364056609203776e-6
400653,Sacramento Fairbain Water Treatment Plant,2013,CA,Sacramento,38.55479,-121.417091,1,20000000,2,single,2,45,4,5,12,600,0.38679978517830277,0.7414300838444176,0.7414300838444176,0.7414300838444176,0,0,0,0,2.7398332615757956e-4,3.9140475165368506e-5,1.8843392564397295e-5,0,0,0,0,0,0.2716370388516674,0.5190010586910923,0.1482860167688835,0.0763821272376519,4.894387483510063e-5,1.4219763633949062e-4,5.803985156713903e-6,1.439298408442818e-6
400656,Tulare 1 and 2,2014,CA,Tulare,36.20446,-119.417946,3,60000000,1,dual,1,41,4,15,11,300,0.6391850801094439,1.0060337200128766,1.0060337200128766,1.0060337200128766,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.0010959333046303183,3.9140475165368506e-5,0,0,0,0,0,0,0.4436448740795167,0.7042236040090136,0.20120674400257532,0.10555293934099916,1.2155129823306654e-4,7.717821015402709e-4,7.875327566737457e-6,3.75423309448526e-6
400711,North Bay Solar 1,2013,CA,Solano,38.301003,-121.965195,1,20000000,1,fixed,1,43,4,5,12,600,1.2806714363370615,0.7069766496602891,0.7069766496602891,0.7069766496602891,0,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.3933751376190704e-5,0,0,0,0,0,0.8993743275947016,0.4948836547622023,0.1413953299320578,0.07502492764326962,1.6205030324945933e-4,1.9369981398966783e-5,5.534280399704794e-6,1.7956279652307122e-6
400751,Shasta Solar Farm,2014,CA,Shasta,41.031567,-121.423973,3,60000000,1,single,2,74,2,15,11,300,0.12463050240914257,0.6300391473081282,0.6300391473081282,0.6300391473081282,3.522642764883166e-4,1.1742142549610553e-4,0,0,4.3054522681905356e-4,3.9140475165368506e-5,7.587541257255586e-5,0,0,0,0,0,0.09083568150200218,0.44102740311568966,0.12600782946162564,0.06451952290244309,3.199816562362596e-5,1.8988224330786279e-4,4.932006319684748e-6,4.895445419207336e-6
400804,2081 Terzian Solar Project,2014,CA,Fresno,36.667408,-119.416725,1.2,24000000,2,single,2,39,2,6,11,600,0.33318837967779275,0.6912512171501859,0.6912512171501859,0.6912512171501859,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.22730637653260274,0.4838758520051301,0.1382502434300372,0.07252599623828863,7.117503668483392e-5,2.462086999908682e-4,1.0822360439159043e-5,2.5795538900974703e-6
400805,2127 Harris Solar Project,2014,CA,Sutter,39.291775,-121.66996,1.3,26000000,2,fixed,1,72,2,6.5,11,300,0.4724364529627043,0.6878123296240577,0.6878123296240577,0.6878123296240577,3.9140475165368506e-5,0,0,0,0.0018530568711104152,3.9140475165368506e-5,3.5567300332175884e-5,4.162130889935476e-6,7.567510708973592e-7,0,0,0,0.30859419883973643,0.4814686307368404,0.13756246592481156,0.0721651885643259,1.2078523575863495e-5,8.921887544110253e-4,5.384260281216938e-6,2.566720935195484e-6
400806,2097 Helton Solar Project,2014,CA,Merced,37.351231,-120.507362,1.5,30000000,1,dual,2,41,2,7.5,11,600,0.23439024032810107,0.6977291278767503,0.6977291278767503,0.6977291278767503,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.16670638612349808,0.48841038951372523,0.13954582557535009,0.0732056578682872,2.609986866390044e-5,7.646645888507968e-5,5.461889920362835e-6,2.603727619415885e-6
400865,Vacaville,2007,CA,Solano,38.400028,-121.962906,1,20000000,2,fixed,2,57,1,5,18,300,0.40506784925241157,0.6039144099380491,0.6039144099380491,0.6039144099380491,0,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.3933751376190704e-5,0,0,0,0,0,0.28446611223999924,0.42274008695663434,0.12078288198760984,0.06408788031415374,5.1255432069059855e-5,1.654624787493187e-5,4.727499392837678e-6,1.5338633936660223e-6
400910,CSD 2-Freedom High,2013,CA,Contra Costa,37.972282,-121.720345,1.1,22000000,1,single,3,70,4,5.5,12,300,0.39240395548283397,0.8289299129242679,0.8289299129242679,0.8289299129242679,0,0,0,0,0.0018530568711104152,3.9140475165368506e-5,0,0,0,0,0,0,0.27557266726997576,0.5802509390469874,0.16578598258485358,0.08697122877324139,4.9653000900962126e-5,0.0010752379895692908,6.488942134128677e-6,3.093331814036253e-6
400911,CSD 2-Heritage High,2013,CA,Contra Costa,37.920586,-121.755783,1.3,26000000,2,fixed,1,43,4,6.5,12,300,1.5926820247954045,0.8792177055846119,0.8792177055846119,0.8792177055846119,0,0,0,0,0.0018530568711104152,3.9140475165368506e-5,0,0,0,0,0,0,1.1184893208983346,0.6154523939092282,0.17584354111692238,0.09224741805266444,2.0153069536418548e-4,0.0011404682873748491,6.882599754077356e-6,3.2809916227468996e-6
400964,Farmersville,2014,CA,Tulare,36.318417,-119.213989,4.5,90000000,4,single,1,62,4,22.5,11,600,0.326345774239909,0.6427522478312907,0.6427522478312907,0.6427522478312907,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.0010959333046303183,3.9140475165368506e-5,0,0,0,0,0,0,0.2265097143604427,0.44992657348190346,0.12855044956625813,0.06743749009303458,6.205988494747735e-5,4.930895165170182e-4,5.0315256787450834e-06,2.398569463787097e-6
400982,"Merced Solar, LLC",2014,CA,Merced,37.2687,-120.483315,1.5,30000000,1,single,1,74,2,7.5,11,600,0.17871685683868782,0.6023063584792533,0.6023063584792533,0.6023063584792533,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.12710956437957244,0.4216144509354773,0.12046127169585066,0.06319391214883432,1.9900514991517857e-5,6.600875978480211e-5,4.714911413200151e-6,2.2476368525627286e-6
400983,"Mission Solar, LLC",2014,CA,Merced,37.267338,-120.483315,1.5,30000000,1,dual,3,52,4,7.5,11,600,0.4720514917988784,0.8600984147030722,0.8600984147030722,0.8600984147030722,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.3357392276736468,0.6020688902921505,0.17201968294061445,0.09024142430661362,5.25639716112015e-5,9.426104979328356e-5,6.7329321280916846e-6,3.2096438407166436e-6
401007,Sacramento (SMUD),2014,CA,Sacramento,38.585228,-121.467194,1.5,30000000,4,single,1,63,2,7.5,11,600,0.22486349175385725,0.5728040358173029,0.5728040358173029,0.5728040358173029,0,0,0,0,2.7398332615757956e-4,3.9140475165368506e-5,1.8843392564397295e-5,0,0,0,0,0,0.15791439237151475,0.400962825072112,0.11456080716346058,0.05901027176989855,2.8453197279598253e-5,1.0985712847879698e-4,4.483964427705999e-6,1.11195371629197e-6
401040,City of Tulare Water Facility,2011,CA,Tulare,36.186375,-119.377769,1.1,22000000,2,dual,1,30,2,5.5,14,600,0.5670071801330789,0.8505107701996183,0.8505107701996183,0.8505107701996183,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.0010959333046303183,3.9140475165368506e-5,0,0,0,0,0,0,0.39354771702313557,0.5953575391397328,0.17010215403992368,0.08923548977523113,1.0782551251172058e-4,6.524721553059814e-4,6.657879135775321e-6,3.173865465124456e-6
401043,Diamond Valley Solar Project,2015,CA,Riverside,33.712238,-117.073013,1.3,26000000,3,single,1,70,4,6.5,10,1000,0.2231623873275592,0.538762526904673,0.538762526904673,0.538762526904673,3.914047516536851e-4,1.1742142549610553e-4,3.9140475165368506e-5,3.9140475165368506e-5,0.003757485615875377,1.9570237582684254e-4,0,0,0,0,0,0,0.16738069817490564,0.37713376883327104,0.1077525053809346,0.0565269008287759,6.551360060076936e-5,0.0014170747116518854,2.1087421304343537e-5,2.0105092586241942e-6
401142,Coronus Adelanto West 1,2015,CA,San Bernardino,34.54982,-117.46669,1.5,30000000,3,single,1,58,4,7.5,10,600,0.39304018694840615,0.6991931782366207,0.6991931782366207,0.6991931782366207,0.0011742142549610551,5.479666523151591e-4,3.9140475165368506e-5,0,0.003522642764883166,1.9570237582684254e-4,6.570767162338385e-5,5.054436278721834e-6,0,0,0,0,0.2942754068925354,0.4894352247656345,0.13983863564732416,0.0733752560610214,3.455423776576798e-4,0.0017241054533996285,2.736675322856553e-5,4.821317230539299e-6
401143,Coronus Adelanto West 2,2015,CA,San Bernardino,34.548893,-117.467438,1.5,30000000,1,fixed,2,47,3,7.5,10,600,0.5504721601578203,0.5920459989829783,0.5920459989829783,0.5920459989829783,0.0011742142549610551,5.479666523151591e-4,3.9140475165368506e-5,0,0.003522642764883166,1.9570237582684254e-4,6.570767162338385e-5,5.054436278721834e-6,0,0,0,0,0.4121472162202074,0.4144321992880848,0.11840919979659566,0.062130936238307774,4.839491364282837e-4,0.0014598965883567902,2.317296171994905e-5,4.082479156000127e-6
401154,Putah Creek Solar Farm,2014,CA,Yolo,38.521084,-121.994759,2,40000000,2,fixed,2,32,3,10,11,300,1.0702516241438667,0.7858430004712491,0.7858430004712491,0.7858430004712491,7.828095033073701e-5,0,0,0,3.9140475165368506e-5,3.9140475165368506e-5,2.1701388888888888e-4,2.1701388888888888e-4,0,0,0,0,0.6990854334766503,0.5500901003298744,0.15716860009424982,0.09243941697891822,5.4725072094927415e-5,2.1530787910676518e-5,6.15165368876472e-6,2.0060637365216626e-5
401242,Sun Harvest Solar NDP1,2015,CA,Merced,37.057785,-120.64901,1.5,30000000,1,fixed,1,73,2,7.5,10,600,0.3722104693089406,0.5558613623482456,0.5558613623482456,0.5558613623482456,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.26472886468722784,0.3891029536437719,0.11117227246964911,0.05832090862838926,4.1446454215386565e-5,6.091869797546235e-5,4.351335569675882e-6,2.074317272831309e-6
401265,Citizen B,2015,CA,Fresno,36.721848,-120.430099,5,100000000,3,fixed,2,51,3,25,10,600,0.4629625932182423,0.5512789107376855,0.5512789107376855,0.5512789107376855,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.3158403952633103,0.38589523751637983,0.11025578214753712,0.057840118345458866,9.889714517619016e-5,1.9635359848577e-4,8.630927405967914e-6,2.0572168604415317e-6
401273,DSH (CA)-Coalinga State Hospital,2014,CA,Fresno,36.126663,-120.243256,2.6,52000000,2,dual,1,74,4,13,11,600,0.21536248806619357,0.7849651976438353,0.7849651976438353,0.7849651976438353,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.14692369178874798,0.5494756383506847,0.1569930395287671,0.08235845602733342,4.6005304877293974e-5,2.7958758849891977e-4,1.228956432962285e-5,2.929267940418469e-6
401275,CDCR (CA)-Pleasant Valley State Prison,2014,CA,Fresno,36.12606,-120.247841,1.2,24000000,3,single,2,34,2,6,11,300,0.40038572062742356,0.7314218171669976,0.7314218171669976,0.7314218171669976,3.1312380132294805e-4,3.9140475165368506e-5,0,0,5.088261771497906e-4,7.828095033073701e-5,0,0,0,0,0,0,0.27314946415365793,0.5119952720168983,0.14628436343339954,0.07674069085788031,8.55295985451197e-5,2.605165969791255e-4,1.1451278988093432e-5,2.729459199440893e-6
401416,"Enerparc CA2, LLC",2016,CA,Glenn,39.699081,-122.175385,1.5,30000000,4,fixed,2,44,1,7.5,9,1000,0.39016909040261744,0.41786209302704486,0.41786209302704486,0.41786209302704486,7.828095033073701e-5,0,0,0,0.0018530568711104152,3.9140475165368506e-5,3.5567300332175884e-5,4.162130889935476e-6,7.567510708973592e-7,0,0,0,0.2548573826379344,0.2925034651189314,0.08357241860540898,0.04384204155465294,1.995047811170178e-5,5.420255558622415e-4,3.2710641749347912e-6,1.5593430591500763e-6
401358,"Windhub Solar A, LLC",2019,CA,Kern,35.02166,-118.289597,20,400000000,3,single,1,45,4,100,6,1000,0.4974928732055191,0.635740068164269,0.635740068164269,0.635740068164269,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.3518931875660477,0.44501804771498826,0.1271480136328538,0.06848584466418518,1.9282573196307754e-4,4.702918818076904e-4,1.4929901009767952e-5,1.676584869117557e-5
401132,Wright Solar Park,2019,CA,Merced,37.014652,-120.957298,200,4000000000,2,fixed,2,53,2,1000,6,1000,0.3743444327797066,0.5040964176432834,0.5040964176432834,0.5040964176432834,0.00015656190066147403,3.9140475165368506e-5,0,0,0.00015656190066147403,3.9140475165368506e-5,0,0,0,0,0,0,0.2662466127719304,0.35286749235029835,0.10081928352865668,0.0528897367305297,4.168407574025291e-5,5.524560528401086e-5,3.946114663143633e-6,1.881145150784464e-6
401457,"CA Flats Solar 150, LLC",2019,CA,Monterey,35.83498,-120.29731,150,3000000000,3,single,2,69,3,750,6,600,0.13927281212665213,0.5768179131437702,0.5768179131437702,0.5768179131437702,3.9140475165368506e-5,0,0,0,0.00015656190066147403,7.828095033073701e-5,2.062919030428056e-5,0,0,0,0,0,0.0909726199340808,0.4037725392006391,0.11536358262875404,0.05796877246884459,3.5607115712583978e-6,6.321539617216159e-5,9.03077088173737e-6,1.1958488389653346e-6
401396,Morgan Lancaster 1,2015,CA,Los Angeles,34.662403,-118.084671,1.5,30000000,3,fixed,2,45,4,7.5,10,600,0.700786389180939,0.6105861613415348,0.6105861613415348,0.6105861613415348,5.088261771497906e-4,0.00015656190066147403,0,0,6.262476026458961e-4,0.00015656190066147403,1.7479417985322284e-5,0,0,0,0,0,0.5029769638621592,0.42741031293907433,0.12211723226830695,0.06275195730496963,2.5592784571639083e-4,2.676646838242275e-4,1.9118905987444824e-5,1.0968676911306623e-6
401066,"Adelanto Solar II, LLC",2015,CA,San Bernardino,34.553841,-117.369659,7,140000000,2,single,1,70,3,35,10,1000,0.19934759898842944,0.5646034023369888,0.5646034023369888,0.5646034023369888,0.0011742142549610551,5.479666523151591e-4,3.9140475165368506e-5,0,0.003522642764883166,1.9570237582684254e-4,6.570767162338385e-5,5.054436278721834e-6,0,0,0,0,0.1492547015633052,0.39522238163589213,0.11292068046739777,0.059251034633779585,1.7525699819559103e-4,0.0013922272631895689,2.2098845447453475e-5,3.893247527062132e-6
401067,"Adelanto Solar, LLC",2015,CA,San Bernardino,34.553974,-117.376686,20,400000000,3,single,2,44,2,100,10,600,0.25659793133891484,0.6045830201441634,0.6045830201441634,0.6045830201441634,0.0011742142549610551,5.479666523151591e-4,3.9140475165368506e-5,0,0.003522642764883166,1.9570237582684254e-4,6.570767162338385e-5,5.054436278721834e-6,0,0,0,0,0.1921189312441839,0.42320811410091436,0.1209166040288327,0.063446605736492,2.2558878771480355e-4,0.0014908110011774352,2.366366668535612e-5,4.1689287353517175e-6
400642,Sol Orchard El Centro PV,2013,CA,Imperial,32.803329,-115.54512,20,400000000,2,fixed,1,46,4,100,12,300,1.4535978816160962,0.8660952714265483,0.8660952714265483,0.8660952714265483,2.7398332615757956e-4,0.00015656190066147403,0,0,1.1742142549610553e-4,1.9570237582684254e-4,0,0,0,0,0,0,1.1390627111944858,0.6062666899985838,0.17321905428530968,0.09087061380730116,3.1208419031513563e-4,7.118869897043921e-5,3.3899380462113916e-5,3.2320224126534488e-6
400826,White River Solar 2,2014,CA,Tulare,35.874443,-119.462189,20,400000000,1,single,1,51,3,100,11,300,0.4672871332479025,0.8160950082545828,0.8160950082545828,0.8160950082545828,2.7398332615757956e-4,3.9140475165368506e-5,0,0,0.0010959333046303183,3.9140475165368506e-5,0,0,0,0,0,0,0.32433413707536424,0.5712665057782079,0.16321900165091657,0.08562459208791295,8.886214566235664e-5,6.260699895021262e-4,6.388469280633942e-6,3.045435582610851e-6
400980,Wildwood Solar II,2017,CA,Kern,35.629322,-119.574699,14.7,294000000,2,dual,2,52,2,73.5,8,1000,0.15129689837830534,0.595857164541325,0.595857164541325,0.595857164541325,5.479666523151591e-4,0.00015656190066147403,0,0,0.0010567928294649496,1.1742142549610553e-4,2.448075039942277e-4,3.865381642014121e-5,1.2884605473380404e-5,0,0,0,0.10701730759709628,0.4171000151789275,0.119171432908265,0.064189412082604,5.864191578376249e-5,4.407883052108122e-4,1.3993279530501978e-5,1.5714049754799204e-5
401135,"Solar Oasis, LLC",2016,CA,Los Angeles,34.648952,-118.083046,20,400000000,2,fixed,1,74,1,100,9,1000,0.31002370852036865,0.474924043194713,0.474924043194713,0.474924043194713,5.088261771497906e-4,0.00015656190066147403,0,0,6.262476026458961e-4,0.00015656190066147403,1.7479417985322284e-5,0,0,0,0,0,0.2225140014764193,0.33244683023629906,0.0949848086389426,0.048809513167115556,1.132209487335493e-4,2.081940304427095e-4,1.487100217447925e-5,8.531618823081045e-7
